DocID,NetSales_LLM,OperatingIncome_LLM,Sentiment_LLM
S100R1M3,9059300000.0,,0.0
S100UAOV,31714580000.0,,0.6
S100NGS4,297470000000.0,4275000000.0,0.5
S100PGH4,391318000000.0,21919000000.0,
S100SDFY,280170000000.0,,
S100NGS9,6856371000.0,-1203927000.0,-0.3
S100LJ65,6309303000000.0,,0.0
S100R1N2,948094000000.0,,0.4
S100UAUL,1653963000.0,,0.2
S100LJ79,112482000000.0,,-0.1
S100NGSC,128917000000.0,9679000000.0,
S100PGH6,47965000000.0,8604000000.0,-0.3
S100SDK5,581884000000.0,,
S100R1NN,,,-0.2
S100PGJ9,321836000000.0,14709000000.0,
S100NGSQ,654127000.0,-75657000.0,-0.6
S100UAYS,808878000.0,189937000.0,
S100SDKS,10056657000.0,,
S100R1O0,1242521000000.0,,
S100SDKY,2775469000.0,,0.0
S100LJ8C,293914000000.0,,-0.7
S100UCG6,103969000000.0,,0.0
S100LJ9G,4936725000000.0,155107000000.0,
S100R1O5,492692000000.0,,-0.2
S100PGJR,143470000000.0,12482000000.0,
S100NGTM,413833000000.0,21625000000.0,0.0
S100SDMN,276344000000.0,,0.3
S100UCN2,2721923000.0,-1421093000.0,-0.7
S100LJAN,66184347000.0,,0.0
S100NGTV,12760000000.0,2126000000.0,
S100PGKG,9218232000000.0,,
S100SDPT,9058029000.0,,
S100R1PW,106167000000.0,,0.6
S100PGKO,1339715000000.0,,-0.8
S100UCZ9,1859127000000.0,,0.6
S100NGU1,136112329000.0,18159767000.0,0.7
S100LJBZ,74874000000.0,,-0.7
S100R1QJ,279315000000.0,,-0.2
S100SDQ5,9320608000.0,,
S100PGL9,70474000000.0,10482000000.0,
S100LJCT,739067000000.0,,-0.2
S100NGU7,251341000.0,-45587000.0,0.3
S100UD1C,49531000000.0,3184000000.0,0.5
S100R1RG,,,-0.4
S100UD4K,9562698000.0,811955000.0,0.0
S100NGUH,1248160000.0,9789000.0,0.5
S100PGLH,259912000000.0,50403000000.0,0.7
S100SDXX,4679023000.0,,0.4
S100LJI6,1783369000000.0,,0.1
S100R1SN,654735000000.0,,-0.3
S100UDAC,3522946000.0,88518000.0,
S100SEUM,67717000000.0,,0.0
S100LJJ1,4895067000.0,,-0.3
S100NGUN,1646872000000.0,103148000000.0,0.0
S100PGMJ,1110040000000.0,327942000000.0,0.6
S100R1SP,321771000000.0,,-0.3
S100SFQ1,720207000000.0,,-0.3
S100UDDE,2736768000.0,-670073000.0,-0.6
S100LJN6,1205846000000.0,162125000000.0,0.0
S100NGUQ,1608961000.0,467724000.0,
S100R1SZ,373151000000.0,,0.3
S100PGMR,157252000000.0,,0.0
S100SFSY,1836443000.0,-1214641000.0,-0.8
S100LJNG,2286978000000.0,,-0.5
S100SFW6,2189508000000.0,186688000000.0,
S100PGNH,386853000000.0,,
S100R1TC,1373209000000.0,,0.0
S100UDJX,11261218000.0,853989000.0,0.25
S100NGVM,465449000000.0,20356000000.0,0.4
S100UDKK,4548648000.0,196376000.0,0.4
S100PGNK,52795000000.0,10548000000.0,0.6
S100LJNH,1602485000000.0,,-0.2
S100NGX2,1019097000.0,70889000.0,
S100R1TH,,,
S100PGOK,108899000000.0,10555000000.0,0.0
S100SFXE,144078000000.0,13076000000.0,
S100LJOJ,740903000000.0,,-0.3
S100NGX5,49133000.0,-357545000.0,
S100R1U9,,,0.0
S100UDR1,,-1571923000.0,0.2
S100SFXV,4625874000.0,200911000.0,0.0
S100UENV,2949083000.0,,0.4
S100NGX8,10152606000.0,60582000.0,-0.2
S100R1UE,1259792000000.0,,-0.2
S100LJOU,323461000000.0,,0.0
S100PGP0,973536000000.0,,0.0
S100UEUY,1652097000.0,,0.6
S100SG61,1108891000.0,-52045000.0,0.0
S100LJPZ,309685000000.0,,0.0
S100SG6D,4876648000.0,176795000.0,0.5
S100R1V7,41315716000.0,,0.2
S100UEYZ,187407000000.0,,0.2
S100PGQM,1271844000000.0,,0.0
S100NGXO,39740000000.0,,0.2
S100PGRK,718541000000.0,,0.0
S100LJRX,487189000000.0,,0.4
S100NGXZ,107706000000.0,8531000000.0,
S100SGBD,16057000000.0,4955000000.0,
S100R1VD,403343000000.0,,-0.2
S100UF86,5359054000.0,,0.3
S100PGRY,194347000000.0,19084000000.0,0.2
S100NGY2,1154365000.0,5022000.0,0.0
S100LJSY,1745501000000.0,,0.2
S100SGBK,212510000.0,5047000.0,0.3
S100R1WF,119069000000.0,,0.2
S100UF8Z,3322307000.0,76723000.0,0.0
S100LJUR,,,-0.2
S100NGZU,2532594000.0,234038000.0,0.6
S100R1YB,10822455000.0,,
S100PGRZ,626482000000.0,,0.0
S100SGE0,38808000000.0,4164000000.0,
S100UF9V,2939525000.0,,0.4
S100PGSQ,2019790000000.0,221654000000.0,0.4
S100LJW1,4645059000000.0,,-0.6
S100R207,876082000000.0,,-0.3
S100UFES,261115000000.0,,-0.2
S100NH01,384860000000.0,43184000000.0,0.6
S100PGTG,1498850000000.0,152094000000.0,0.0
S100SGFL,3947033000.0,,0.6
S100LJXI,10362628000000.0,,0.3
S100NH04,9432319000.0,-437590000.0,0.0
S100R218,560191000000.0,,0.2
S100SGH3,5201639000.0,312756000.0,
S100UFF7,107547000000.0,,0.2
S100PGTU,130836000000.0,20673000000.0,0.6
S100LJYD,123394000000.0,,-0.3
S100R22E,764702000000.0,,
S100UFFE,173225000000.0,,
S100SGNR,8301506000.0,832963000.0,0.1
S100PGU8,784509000.0,-937381000.0,
S100LJZ3,3525799000000.0,,0.3
S100NH05,1860902000000.0,186453000000.0,0.7
S100NH0U,352684000000.0,14658000000.0,0.6
S100R23A,,,
S100SGOF,3251417000.0,90400000.0,
S100PGUY,35805000000.0,4435000000.0,0.4
S100LK24,,,-0.3
S100UFH0,46262958000.0,,-0.2
S100NH10,99893000000.0,14171000000.0,
S100PGVA,1891076000000.0,49739000000.0,0.0
S100UFI8,25430756000.0,,-0.6
S100R23Q,933114000000.0,,-0.5
S100SGQ0,,-491517000.0,0.0
S100LK3M,761321000000.0,,-0.3
S100R248,929036000000.0,,0.0
S100NH1X,107134000000.0,6291000000.0,0.3
S100SGQH,2473584000.0,,
S100UFJQ,12363389000.0,,-0.2
S100PGWR,514566000.0,-618078000.0,0.2
S100NH25,336830000000.0,2977000000.0,0.5
S100LK40,60370000000.0,,
S100SGRG,1759904000.0,304933000.0,0.6
S100R24O,,,-0.3
S100NH2A,236752000000.0,32668000000.0,
S100LK4E,721498000000.0,,
S100UFKD,213506000000.0,,0.7
S100PGYX,607797000000.0,95580000000.0,0.6
S100SGRK,1152517000.0,49139000.0,0.5
S100R257,9288579000.0,,0.3
S100NH2J,1497478000.0,-648096000.0,
S100UFKF,4990639000.0,,0.4
S100LK4W,1695867000000.0,,0.0
S100PGZ9,102285000000.0,4310000000.0,0.2
S100R25K,187297000000.0,,-0.1
S100NH33,1595502000.0,-339645000.0,
S100LK4Y,1758910000000.0,,0.6
S100PGZZ,413218000000.0,,0.4
S100UFOZ,38709151000.0,,0.3
S100SGRN,3283650000.0,-898771000.0,-0.7
S100R28G,389635000000.0,,0.0
S100UFQ2,2834907000.0,,0.0
S100PH0H,38993000000.0,3337000000.0,0.6
S100SGSY,,-3725275000.0,-0.6
S100LK5W,1608414000000.0,,-0.2
S100NH3A,1509634000.0,368056000.0,0.4
S100SGVE,15487989000.0,6482425000.0,
S100UFQ4,16457876000.0,,-0.6
S100R29Q,50155352000.0,,0.6
S100PH13,924391000000.0,,0.6
S100NH3X,3116720000.0,344935000.0,0.0
S100R29T,2134180000000.0,,-0.3
S100LK6A,431821000000.0,,0.2
S100SGVZ,11805481000.0,725703000.0,0.5
S100UFQH,342577000.0,,0.0
S100LK7A,740263000000.0,,0.2
S100SH1X,2771589000.0,381275000.0,
S100R29U,938098000000.0,,0.2
S100NH4M,4362918000000.0,1393611000000.0,
S100PH1H,634024000000.0,,-0.2
S100NH4O,300282000000.0,-4410000000.0,
S100R2BG,562559000000.0,,0.3
S100LK7C,2118302000000.0,118159000000.0,0.2
S100UFTZ,85419000000.0,,
S100PH2B,428079000000.0,37853000000.0,
S100LK9F,2269346000000.0,,0.0
S100UFUC,22391725000.0,,
S100SH5C,3289140000.0,98045000.0,0.6
S100NH4U,8589429000000.0,,
S100SH7J,15909069000.0,,
S100R2BN,410502000000.0,,-0.2
S100PH2V,454286000000.0,,0.6
S100UFX2,12940000000.0,,-0.4
S100PH39,20650000000.0,15867000000.0,
S100LK9P,23204841000.0,,-0.7
S100R2C5,2091293000.0,,
S100NH53,302331000000.0,40626000000.0,
S100SH9B,15079433000.0,1103151000.0,0.6
S100UFXO,219218000000.0,21918000000.0,0.2
S100LKB5,1364106000000.0,,0.0
S100PH49,1025283000000.0,,
S100R2ES,,,0.2
S100NH6F,766320000000.0,,0.0
S100SHAA,63119117000.0,,0.2
S100UG53,,,-0.2
S100NH6K,2963714000.0,-17167000.0,0.0
S100LKBH,1272140000000.0,,-0.3
S100PH4H,60455000000.0,,
S100R2FG,336910000000.0,,0.4
S100SHKW,4558874000.0,,
S100LKCI,818238000000.0,,0.0
S100UG56,42065394000.0,,0.2
S100R2FO,7975586000000.0,916456000000.0,-0.2
S100NH7Z,19236841000.0,1051766000.0,0.6
S100SHVB,6775545000.0,,
S100UG5G,4436894000.0,,0.6
S100PH5K,89035000000.0,,-0.2
S100LKDZ,1682069000000.0,,-0.7
S100R2GR,2391579000000.0,,-0.3
S100PH5S,1677127000000.0,174185000000.0,0.6
S100NH88,258901000000.0,49870000000.0,0.6
S100UG64,717948000000.0,,0.2
S100PH6F,2217504000000.0,164341000000.0,
S100LKFP,251992000000.0,,
S100NH9C,796897000.0,42643000.0,
S100SHZH,1369186000.0,,
S100R2I8,5305839000.0,,0.3
S100NH9D,34273287000.0,15541946000.0,0.0
S100LKHD,,,0.2
S100SI5P,12868467000.0,,0.3
S100UG6Y,2095077000000.0,,0.6
S100PH6N,221893000000.0,,
S100LKI5,327080000000.0,,
S100SI7J,661543000.0,,-0.6
S100R2IM,815269000000.0,,0.0
S100UG6Z,1739748000.0,,0.2
S100SI90,1148484000000.0,,
S100PH6Y,762185000000.0,119891000000.0,
S100R2L5,773960000000.0,,
S100PH76,1955225000000.0,,
S100LKNM,645942000000.0,51766000000.0,0.0
S100R2LE,627607000000.0,,
S100LKRF,3092398000000.0,,
S100SIFB,5406535000.0,,0.6
S100R2MZ,779964000000.0,,0.2
S100PH93,1389159000000.0,,0.2
S100LKRJ,198041000000.0,,-0.2
S100SIH4,13210655000.0,,-0.2
S100PH99,1739150000000.0,,
S100SILW,8633638000.0,,
S100LKS9,962516000000.0,,-0.2
S100R2OI,191076000000.0,,-0.2
S100R2OP,559240000000.0,,-0.3
S100PHA9,1057046000000.0,,
S100SIR5,301747000000.0,11001000000.0,0.2
S100LKSI,1246286000000.0,15912000000.0,0.3
S100LKSX,80991000000.0,,0.0
S100PHAH,84106000000.0,15737000000.0,0.6
S100R2P3,77982192000.0,,0.0
S100SIVV,221445000000.0,,0.2
S100PHAJ,141966000000.0,53599000000.0,0.6
S100R2PQ,662204000000.0,32935000000.0,0.1
S100LKT4,4126769000000.0,,0.0
S100R2QA,58804000000.0,,
S100SIWR,20486000000.0,,0.4
S100PHD6,499522000000.0,,
S100SIY4,8273705000.0,,0.5
S100R2TE,,,0.0
S100LKUQ,16338529000.0,,0.2
S100SIYK,1206181000.0,,0.2
S100LKVC,,,-0.7
S100PHEC,399208000000.0,77257000000.0,0.6
S100R2TO,217709000000.0,,
S100PHDL,1875267000000.0,54844000000.0,0.6
S100SIYS,60154000000.0,,
S100LKWQ,1617235000000.0,,0.0
S100R2V6,94201000.0,,0.0
S100PHED,634139000000.0,,0.7
S100LL1R,,,-0.6
S100SIZ1,6228667000.0,,0.6
S100PHEX,754429000000.0,,0.2
S100SJ1U,71149000000.0,,0.0
S100LL2N,275181000000.0,,
S100R2X3,17865650000.0,,0.0
S100R2YA,343267000000.0,,0.2
S100PHF0,164303000000.0,,0.0
S100R2ZK,651965000000.0,,0.0
S100PHFL,12493000000.0,157000000.0,0.2
S100SJ2W,1709054000.0,,0.2
S100LL38,,,-0.4
S100SJ5T,479660000000.0,45649000000.0,0.0
S100LL3T,1335439000000.0,,
S100SJ8E,30604370000.0,,
S100PHFO,332612000000.0,,
S100LL90,127481000000.0,,-0.3
S100R2ZO,13136194000000.0,,0.0
S100PHFV,228829000000.0,,0.3
S100R2ZU,1324962000000.0,,-0.2
S100SJB0,21333000000.0,,0.6
S100LL9I,730544000000.0,,0.0
S100PHG2,168522000000.0,,0.3
S100LLAO,613842000000.0,,0.0
S100SJBU,5627622000.0,,0.4
S100PHGA,5063373000000.0,651005000000.0,0.2
S100R30N,338831000000.0,,
S100R30V,1352940000000.0,81985000000.0,0.3
S100R314,,,0.0
S100SJUG,910460000000.0,31105000000.0,0.0
S100LLB7,1883638000000.0,,-0.2
S100SJFB,15495845000.0,,-0.3
S100PHGT,1115073000000.0,,0.6
S100LLBI,145316000000.0,,-0.2
S100PHI7,657885000.0,165963000.0,0.6
S100SJZ3,1039371000.0,50330000.0,
S100R324,2832885000.0,,0.6
S100R32B,563295000000.0,,0.0
S100PHJB,2106616000000.0,26633000000.0,-0.2
S100LLBW,,,0.3
S100SJZW,515713000000.0,,0.6
S100R32F,2489330000000.0,,0.0
S100LLCD,836512000000.0,,-0.6
S100PHK2,920224000000.0,194974000000.0,0.2
S100SK04,231288000000.0,,0.0
S100PHLF,883755000000.0,18048000000.0,
S100R34G,107019000000.0,,0.6
S100LLEZ,6122925000.0,,-0.4
S100SK0R,215622000000.0,6820000000.0,0.2
S100R34Z,87457000000.0,,0.6
S100PHN7,1169657000000.0,,0.0
S100LLFK,806630000000.0,,0.0
S100SK8X,5184980000.0,850824000.0,0.2
S100LLFL,,,-0.2
S100R355,277015000000.0,,-0.2
S100PHNK,981560000000.0,-45690000000.0,0.0
S100LLG2,,,0.0
S100SKAD,6129270000000.0,,0.0
S100SL04,117419000000.0,38321000000.0,
S100PHOP,85297000000.0,,
S100R36C,,,-0.2
S100LLG7,649142000000.0,,-0.3
S100R389,284135000000.0,,0.0
S100SL3J,142545000000.0,15548000000.0,0.0
S100LLHV,2994023000000.0,,0.2
S100PHOU,678126000000.0,,0.0
S100PHP9,58197000000.0,,0.7
S100SL67,252328000000.0,41533000000.0,0.0
S100R38K,5558022000.0,,0.0
S100LLIE,5628167000000.0,,0.2
S100PHQ3,28240000000.0,10906000000.0,
S100R38M,4641644000000.0,,0.0
S100SL7V,551132000000.0,25894000000.0,
S100R38W,238721000000.0,,-0.2
S100SL8I,1025141000.0,321267000.0,
S100PHQE,1792764000.0,157983000.0,0.2
S100LLIW,47834000000.0,,0.4
S100LLIX,207761000000.0,,-0.8
S100LLJM,572757000000.0,32949000000.0,0.3
S100SL8T,810833000000.0,146686000000.0,
S100PHQK,,,
S100R39F,252338000000.0,,0.3
S100SLEJ,112757000000.0,3007000000.0,-0.3
S100R3A2,3141006000.0,,-0.3
S100PHS1,659853000000.0,74316000000.0,0.4
S100PHS6,790716000000.0,,0.6
S100LLKR,97105000000.0,,0.2
S100SLHX,286562000000.0,30677000000.0,
S100R3B5,1422989000000.0,,
S100LLLQ,747559000000.0,,
S100R3AQ,2458141000000.0,,0.4
S100PHTO,784909000000.0,99478000000.0,0.0
S100PHU0,58029000000.0,7584000000.0,
S100SLI8,2398690000.0,,0.6
S100LLLV,337061000000.0,,-0.8
S100R3C9,2707217000.0,,0.6
S100SLIU,162913000000.0,13882000000.0,0.6
S100PHUJ,7099000000.0,-1167000000.0,
S100SLJA,6965079000.0,910246000.0,
S100LLLZ,332477000.0,,-0.8
S100LLMF,625486000000.0,,0.0
S100R3CW,39572000000.0,,-0.2
S100PHVH,1349312000.0,470231000.0,
S100R3F2,4070609000.0,,0.6
S100R3DF,588159000000.0,,0.6
S100SLJG,274610000000.0,,0.4
S100PHVS,4814088000000.0,,
S100LLOH,320322000000.0,,-0.2
S100LLQZ,,,-0.3
S100SLJI,65162000000.0,15763000000.0,
S100PHW4,654548000000.0,,0.0
S100LLRJ,412722000000.0,,-0.3
S100R3GK,1261052000000.0,,0.2
S100SLN1,6631488000.0,-158213000.0,-0.2
S100PHW6,553150000000.0,70846000000.0,0.6
S100R3GX,336492000000.0,,0.3
S100LLRR,1200184000000.0,,-0.3
S100PHWP,62117000000.0,,
S100R3HZ,134914000000.0,4202000000.0,0.2
S100SLON,653370000.0,56754000.0,0.7
S100SLOG,8580207000000.0,,0.0
S100PHX5,1963597000000.0,100669000000.0,0.0
S100LLRU,136971000000.0,22495000000.0,
S100R3K2,3047241000.0,,0.5
S100SLRH,203252000000.0,16306000000.0,0.6
S100R3K7,4027478000000.0,,
S100PHX7,84016000000.0,,0.6
S100LLT7,4556620000000.0,,-0.3
S100SLS9,40255893000.0,9818299000.0,0.0
S100PHXA,1849944000000.0,163552000000.0,0.0
S100LLTP,533870000000.0,,0.0
S100R3KR,5268794000000.0,235841000000.0,-0.2
S100SLSG,877890000.0,-72971000.0,0.0
S100LLTR,740790000000.0,,0.0
S100SLUF,5393229000.0,1136092000.0,0.6
S100R3LA,142051000000.0,,0.2
S100LLW5,13170519000000.0,660208000000.0,0.0
S100PHXG,358626000000.0,5253000000.0,
S100PHY7,1365878000000.0,163336000000.0,0.7
S100LLYK,451223000000.0,,-0.6
S100R3LU,3429519000000.0,,0.0
S100R3O2,460834000000.0,,0.0
S100SLUN,179316000000.0,3980000000.0,
S100PHYR,238945000000.0,,0.2
S100LLZB,1705566000000.0,,-0.2
S100SLUV,73724000000.0,7478000000.0,0.6
S100R3OA,3713767000000.0,335614000000.0,0.0
S100SLVQ,19689039000.0,-436055000.0,-0.3
S100LLZD,385706000000.0,,0.0
S100PHZD,202928000000.0,,
S100R3OV,456479000000.0,,0.0
S100PHZ8,409401000000.0,30830000000.0,0.4
S100SLVU,580449000000.0,19232000000.0,
S100R3VK,146801000000.0,,0.2
S100SLX1,7660498000.0,151505000.0,0.6
S100LM10,2882066000000.0,,0.2
S100LM4K,468119000000.0,42650000000.0,0.2
S100PHZM,235224000000.0,,0.2
S100PI00,1698743000000.0,915892000000.0,0.6
S100R3YD,508400000000.0,,0.0
S100SLX5,476430000000.0,15836000000.0,0.3
S100PI01,42230000000.0,3534000000.0,0.0
S100LM4N,8999360000000.0,971865000000.0,0.6
S100R3Z8,541824000000.0,,0.2
S100LM5W,550337000000.0,80748000000.0,0.0
S100SLXK,646120000.0,41608000.0,0.0
S100PI0L,656974000000.0,220387000000.0,
S100SLZV,17362784000.0,1101225000.0,
S100LM6X,4829272000000.0,110046000000.0,
S100R3ZX,2666373000000.0,,
S100R3ZD,867974000000.0,227690000000.0,0.3
S100PI0Z,71223000000.0,7076000000.0,
S100SM1W,5624212000.0,481948000.0,0.3
S100PI1P,944732000000.0,,
S100LM79,96626000000.0,,0.0
S100R42K,3007204000000.0,,-0.4
S100SM1Y,8013983000.0,-221327000.0,0.0
S100LM7D,354391000000.0,,
S100LM81,60871000000.0,,-0.3
S100PI2K,1338965000000.0,41374000000.0,0.6
S100SM35,207451000000.0,9852000000.0,0.5
S100PI2E,166370000000.0,,
S100R42S,,,-0.1
S100LM9R,143490000000.0,,
S100SM48,203100000000.0,41610000000.0,
S100PI3Q,120395000000.0,,0.4
S100R43I,169856000000.0,,-0.2
S100R44M,8378942000000.0,,0.2
S100SM4B,3219468000.0,59309000.0,
S100LMBC,141218000000.0,,-0.3
S100PI46,6637534000.0,3136708000.0,-0.3
S100R44U,1896231000000.0,,0.2
S100SM5O,1966000000.0,125000000.0,-0.3
S100PI5R,2622000000.0,-287000000.0,0.3
S100R44X,615421000000.0,,0.0
S100SM5Z,10234378000.0,1570702000.0,0.5
S100LMCH,823517000000.0,,-0.7
S100LMCU,1056560000000.0,,-0.3
S100NHBD,1188133000000.0,,-0.1
S100SM6Z,4395830000.0,1263134000.0,
S100UGCI,15435172000.0,,0.4
S100LME5,1176101000000.0,,0.0
S100PI60,158108000000.0,,0.0
S100UGCV,330595000000.0,31404000000.0,
S100NHBH,55327000000.0,27127000000.0,
S100LMEZ,3227285000000.0,-12911000000.0,-0.6
S100PI6C,607765000000.0,,
S100SM7O,25073000000.0,1815000000.0,0.2
S100SM8F,1168944000.0,394580000.0,0.4
S100NHCG,917680000000.0,,0.0
S100UGI3,630585000000.0,18882000000.0,0.0
S100LMF2,7735291000.0,,0.6
S100PI74,288349000000.0,5968000000.0,0.0
S100PI7I,64622000000.0,6288000000.0,
S100NHCR,119493000000.0,,0.0
S100SM8Y,3178585000.0,590631000.0,
S100LMFT,427061000000.0,,
S100UGJ2,13806783000.0,,-0.6
S100SM8Z,158831000000.0,25621000000.0,
S100PI81,517520000000.0,,0.0
S100UGK8,3350387000.0,,
S100NHDF,1175244000000.0,,0.0
S100LMH9,1479008000000.0,,0.2
S100NHDK,8522421000.0,1393679000.0,0.7
S100SM94,2143000000.0,647000000.0,
S100UGL5,1363674000.0,,0.0
S100LMHZ,5205537000000.0,970770000000.0,
S100NHE9,507857000000.0,27795000000.0,
S100PI82,761803000000.0,12869000000.0,0.0
S100SMAI,4693716000.0,-631366000.0,-0.4
S100PI96,48225000000.0,6007000000.0,
S100UGNR,3979954000.0,,-0.6
S100NHEW,1026418000000.0,121642000000.0,0.2
S100SMG9,307710000000.0,10829000000.0,
S100PIAB,356063000000.0,,
S100UH19,140957000000.0,,
S100LMI6,209002000000.0,16642000000.0,
S100LMIM,344364000000.0,,0.0
S100NHFZ,342979000000.0,39281000000.0,
S100PIAG,1576757000.0,-90139000.0,0.3
S100UHX1,261573000000.0,22926000000.0,
S100SMKK,424330000000.0,46547000000.0,0.2
S100LMJ0,,,0.0
S100PIBX,250700000000.0,15762000000.0,
S100NHGJ,18497766000.0,-364976000.0,0.25
S100SMKT,1398684000.0,97102000.0,0.6
S100UHXC,54094000000.0,,0.6
S100PIC0,1137472000000.0,64909000000.0,0.3
S100LMJY,1485121000000.0,,0.1
S100NHI0,65382000000.0,22585000000.0,
S100LMLL,2286803000000.0,,
S100PICH,668482000000.0,27591000000.0,-0.2
S100SMLC,11565749000.0,-505318000.0,
S100NHI5,56847000000.0,-5381000000.0,-0.1
S100UI55,4999435000000.0,,-0.2
S100NHIA,22921465000.0,860481000.0,0.0
S100SMLO,2510319000.0,582652000.0,0.2
S100UI7S,188380000000.0,,0.4
S100LMLU,127864000.0,,-0.7
S100PICT,3703284000000.0,,
S100SMM1,27403000000.0,3928000000.0,0.6
S100LMNM,174173000000.0,,-0.3
S100UI7Y,406199000000.0,12232000000.0,0.3
S100NHIP,389873000000.0,27875000000.0,
S100PIDI,56182000000.0,5120000000.0,
S100SMM6,,-566505000.0,-0.2
S100LMOU,143268000000.0,,0.2
S100NHIU,106218000000.0,29321000000.0,
S100UIA4,163681000000.0,,0.0
S100PIDW,802257000000.0,,
S100SMOJ,469859000.0,-81127000.0,0.0
S100UICL,413809000000.0,20286000000.0,0.5
S100NHJI,82515000000.0,3125000000.0,0.0
S100LMP5,1618064000000.0,,0.6
S100PIE0,615764000000.0,45327000000.0,0.2
S100LMPB,,,-0.4
S100UIDN,4478413000.0,387941000.0,0.3
S100SNVV,330123000000.0,,0.2
S100NHJN,73782000000.0,14157000000.0,0.4
S100PIE4,268579000000.0,15965000000.0,
S100PIEB,831981000000.0,,
S100LMPK,2830210000000.0,,
S100UIHK,4949060000.0,651199000.0,0.0
S100NHJR,,,
S100SNWU,528912000000.0,34438000000.0,
S100SNX5,200537000000.0,23352000000.0,0.0
S100UIK5,209368000000.0,39364000000.0,0.6
S100LMPT,,,
S100NHKC,39622000000.0,,0.0
S100SO43,389903000000.0,144626000000.0,
S100PIEJ,81710000000.0,4641000000.0,0.4
S100UINY,6035534000000.0,,0.2
S100LMSK,811600000000.0,,0.1
S100SOHR,146647000000.0,,0.0
S100NHKW,122004000000.0,31018000000.0,
S100UIOE,5316210000.0,,
S100LMW1,1480141000000.0,,
S100PIEL,3217306000000.0,,
S100NHLR,84697000.0,-517958000.0,0.0
S100SOIS,16790000000.0,1804000000.0,
S100UIRQ,144203000000.0,9915000000.0,
S100PIES,40029000000.0,3119000000.0,0.6
S100LMW2,372630000000.0,,-0.3
S100NHLW,,,
S100PIF4,277782000000.0,24466000000.0,
S100LMXH,83862000000.0,,0.6
S100PIFF,401826000000.0,,-0.2
S100NHNH,71601000000.0,5469000000.0,0.3
S100UIW8,13166394000.0,921468000.0,
S100SOLW,17994881000.0,2469161000.0,
S100UIYL,109606000000.0,24867000000.0,0.0
S100SOM9,203255000000.0,75363000000.0,0.2
S100LMYP,297177000000.0,,0.0
S100PIGU,2314080000.0,384372000.0,0.6
S100SORV,693900000000.0,112329000000.0,0.0
S100UIZK,9511673000.0,513777000.0,
S100LN0R,515952000000.0,,0.0
S100NHP5,262510000000.0,52299000000.0,0.7
S100NHNL,1640195000.0,163982000.0,0.6
S100UJ0W,60229000000.0,17146000000.0,0.7
S100PIGW,996090000000.0,81400000000.0,0.6
S100SOS0,894074000.0,,0.4
S100LN19,950722000000.0,,-0.3
S100NHPD,6524577000.0,289327000.0,0.4
S100PIHR,20099137000.0,7998946000.0,0.0
S100NHPI,172854000.0,-339731000.0,0.0
S100SOST,1176209000.0,,0.3
S100LN2M,577583000000.0,,-0.3
S100UJ2L,200627000000.0,,
S100PIHU,1206293000000.0,,0.0
S100UJ4J,2124642000.0,291507000.0,
S100NHPN,417389000000.0,68066000000.0,0.6
S100SOW0,2393276000000.0,69815000000.0,0.5
S100LN3S,256078000000.0,,-0.2
S100PII7,111769000000.0,6573000000.0,0.4
S100UJ7Q,4935652000.0,582602000.0,
S100SOWJ,3212893000000.0,224144000000.0,
S100LN47,417511000000.0,,-0.2
S100PII8,230867000000.0,,
S100NHPU,,,
S100UJ8I,249651000000.0,,0.0
S100SP3M,193075000000.0,6284000000.0,0.4
S100LN4K,1071453000000.0,113136000000.0,0.4
S100NHQD,1783801000000.0,148616000000.0,0.3
S100PIJ7,244781000000.0,8519000000.0,
S100SP57,707189000000.0,359515000000.0,0.2
S100NHQJ,267732000000.0,9137000000.0,0.6
S100UJ9G,3579984000.0,818645000.0,0.4
S100LN57,1907176000000.0,,
S100SP7M,106179000000.0,47704000000.0,0.6
S100NHS1,5000973000.0,833135000.0,
S100UJ9I,101259000000.0,11806000000.0,
S100LN5L,246821000000.0,,0.0
S100PIJB,5278439000000.0,,0.7
S100PIJL,164279000000.0,19614000000.0,0.0
S100LN6Y,580660000000.0,,-0.3
S100UJBS,28424641000.0,7516783000.0,0.6
S100SP8P,3865747000000.0,244988000000.0,0.4
S100PIKJ,2261329000000.0,,0.0
S100NHSA,4528366000.0,369972000.0,-0.1
S100SP8X,461546000000.0,,0.2
S100NHSD,4889981000.0,525382000.0,
S100LN7Q,282625000000.0,48352000000.0,0.0
S100UJC9,5291928000.0,,0.6
S100PIKM,4255754000000.0,,
S100SP9O,103467000000.0,14334000000.0,
S100UJDK,7579531000.0,-477316000.0,
S100LN7V,553962000000.0,,-0.2
S100NHSQ,2467313000.0,303531000.0,0.7
S100UJE4,,-452240000.0,-0.7
S100PIMU,751312000000.0,,0.6
S100SPB5,235028000000.0,-117745000000.0,
S100LN8T,119257000000.0,,0.4
S100PIN7,1371593000000.0,,0.5
S100SPDF,2383343000.0,,-0.2
S100UJES,3398670000.0,-396242000.0,
S100LNDP,573339000000.0,,0.2
S100NHTH,225926000000.0,55551000000.0,0.4
S100NHTV,904570000000.0,,0.4
S100PINP,69963000000.0,26415000000.0,0.3
S100NHUQ,2426590000.0,294442000.0,-0.1
S100LNGG,396381000000.0,,
S100PINV,33437000000.0,11879000000.0,0.7
S100UJF3,20280000000.0,2733000000.0,0.2
S100SPDK,960842000000.0,83725000000.0,0.0
